player_id,player_name,position,gsis_id,model_projection_status,model_ppg,model_projection_points,team_changed,competitor_departed,competitor_arrived,continuity_note,model_projection_points_fallback,model_projection_fallback_note,model_projection_points_adjusted,model_adjustment_pct,model_adjustment_note
11568.0,Blake Watson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
5112.0,Bo Scarbrough,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1059.0,Bobby Rainey,RB,,no_crosswalk_match,,,False,False,False,,,,,,
3027.0,Boobie Dixon,RB,,no_crosswalk_match,,,False,False,False,,,,,,
5122.0,Boston Scott,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2050.0,Branden Oliver,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1034.0,Brandon Bolden,RB,,no_crosswalk_match,,,False,False,False,,,,,,
3816.0,Brandon Brown-Dukes,RB,,no_crosswalk_match,,,False,False,False,,,,,,
3810.0,Brandon Burks,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2948.0,Brandon Cottom,RB,,no_crosswalk_match,,,False,False,False,,,,,,
82.0,Brandon Jacobs,RB,,no_crosswalk_match,,,False,False,False,,,,,,
4806.0,Brandon Radcliff,RB,,no_crosswalk_match,,,False,False,False,,,,,,
3570.0,Brandon Ross,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2594.0,Brandon Wegher,RB,,no_crosswalk_match,,,False,False,False,,,,,,
3573.0,Brandon Wilds,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2768.0,Braylon Heard,RB,,no_crosswalk_match,,,False,False,False,,,,,,
7858.0,Brenden Knox,RB,,no_crosswalk_match,,,False,False,False,,,,,,
7001.0,Brian Herrien,RB,,no_crosswalk_match,,,False,False,False,,,,,,
355.0,Brian Leonard,RB,,no_crosswalk_match,,,False,False,False,,,,,,
8423.0,Brittain Brown,RB,00-0037329,projected,4.273707616484103,72.7,False,False,False,,,,72.7,,
2599.0,Bronson Hill,RB,,no_crosswalk_match,,,False,False,False,,,,,,
7190.0,Bronson Rechsteiner,RB,,no_crosswalk_match,,,False,False,False,,,,,,
6072.0,Bruce Anderson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1026.0,Bryce Brown,RB,,no_crosswalk_match,,,False,False,False,,,,,,
5889.0,Bryce Love,RB,,no_crosswalk_match,,,False,False,False,,,,,,
5271.0,Buddy Howell,RB,,no_crosswalk_match,,,False,False,False,,,,,,
3491.0,Byron Marshall,RB,,no_crosswalk_match,,,False,False,False,,,,,,
7741.0,Caleb Huntley,RB,,no_crosswalk_match,,,False,False,False,,,,,,
11229.0,Calvin Tyler,RB,,no_crosswalk_match,,,False,False,False,,,,,,
6938.0,Cam Akers,RB,00-0036414,projected,3.039550046904122,51.7,True,True,False,departed teammate (2025 vol=257),,,51.7,,
2477.0,Cameron Artis-Payne,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1650.0,Cameron Marshall,RB,,no_crosswalk_match,,,False,False,False,,,,,,
7435.0,Cameron Scarlett,RB,,no_crosswalk_match,,,False,False,False,,,,,,
10211.0,Camerun Peoples,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2257.0,Carlos Hyde,RB,,no_crosswalk_match,,,False,False,False,,,,,,
11582.0,Carson Steele,RB,00-0039325,projected,2.731644149939724,46.4,False,False,True,new teammate arrived (2025 vol=330 elsewhere),,,15.0,-67.7,"Real, structural fact (not camp noise): confirmed via four independent team-affiliated depth charts (RotoWire/Ourlads/ESPN/PhillyVoice) that he's now listed at FULLBACK, not a featured RB -- a real position-designation change, not a vibes-based camp read. Raw model output 46.4 -> 15.0 = -67.7%. (verified 2026-08-21)"
13595.0,Cash Jones,RB,00-0041191,insufficient_history,,,False,False,False,,,,,,
6738.0,Cedric Benson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
3780.0,Cedric O'Neal,RB,,no_crosswalk_match,,,False,False,False,,,,,,
659.0,Cedric Peerman,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2024.0,Charcandrick West,RB,,no_crosswalk_match,,,False,False,False,,,,,,
11102.0,Charles McClelland,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2223.0,Charles Sims,RB,,no_crosswalk_match,,,False,False,False,,,,,,
5000.0,Chase Edmonds,RB,00-0034681,projected,1.4326917214869068,24.4,True,True,False,departed teammate (2025 vol=116),,,24.4,,
3940.0,Chase Price,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1704.0,Chase Reynolds,RB,,no_crosswalk_match,,,False,False,False,,,,,,
4273.0,Chris Carson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
7794.0,Chris Evans,RB,,no_crosswalk_match,,,False,False,False,,,,,,
717.0,Chris Ivory,RB,,no_crosswalk_match,,,False,False,False,,,,,,
272.0,Chris Johnson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
454.0,Chris Ogbonnaya,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1033.0,Chris Polk,RB,,no_crosswalk_match,,,False,False,False,,,,,,
11249.0,Chris Smith,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1502.0,Chris Thompson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
5587.0,Chris Warren,RB,,no_crosswalk_match,,,False,False,False,,,,,,
3556.0,Christian Powell,RB,,no_crosswalk_match,,,False,False,False,,,,,,
6196.0,Christian Wade,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1596.0,Christine Michael,RB,,no_crosswalk_match,,,False,False,False,,,,,,
5462.0,Christopher Ezeala,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1682.0,Cierre Wood,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1451.0,C.J. Anderson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
7549.0,CJ Marable,RB,,no_crosswalk_match,,,False,False,False,,,,,,
3204.0,C.J. Prosise,RB,,no_crosswalk_match,,,False,False,False,,,,,,
507.0,C.J. Spiller,RB,,no_crosswalk_match,,,False,False,False,,,,,,
8187.0,CJ Verdell,RB,,no_crosswalk_match,,,False,False,False,,,,,,
6820.0,Clyde Edwards-Helaire,RB,00-0036360,projected,2.739905963219208,46.6,True,True,False,departed teammate (2025 vol=188); departed teammate (2025 vol=144),,,46.6,,
11644.0,Cody Schrader,RB,00-0039703,projected,2.9032819292623246,49.4,False,False,True,new teammate arrived (2025 vol=167 elsewhere); new teammate arrived (2025 vol=204 elsewhere),,,49.4,,
13844.0,Coleman Bennett,RB,00-0041165,insufficient_history,,,False,False,False,,,,,,
2923.0,Connor Neighbors,RB,,no_crosswalk_match,,,False,False,False,,,,,,
7464.0,Connor Slomka,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1535.0,Cordarrelle Patterson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
4651.0,Corey Clement,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2729.0,Corey Grant,RB,,no_crosswalk_match,,,False,False,False,,,,,,
12491.0,Corey Kiner,RB,00-0040556,projected,2.771544866680677,47.1,False,True,True,departed teammate (2025 vol=137); new teammate arrived (2025 vol=159 elsewhere),,,47.1,,
2933.0,Corey Knox,RB,,no_crosswalk_match,,,False,False,False,,,,,,
8092.0,Corey Taylor,RB,,no_crosswalk_match,,,False,False,False,,,,,,
6659.0,Craig Reynolds,RB,00-0035567,projected,1.740183135212216,29.6,True,True,False,departed teammate (2025 vol=187),,,29.6,,
6293.0,Cullen Gillaspia,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1130.0,Cyrus Gray,RB,,no_crosswalk_match,,,False,False,False,,,,,,
11857.0,Daijun Edwards,RB,,no_crosswalk_match,,,False,False,False,,,,,,
4322.0,Dalton Crossan,RB,,no_crosswalk_match,,,False,False,False,,,,,,
4029.0,Dalvin Cook,RB,,no_crosswalk_match,,,False,False,False,,,,,,
5619.0,Dalyn Dawkins,RB,,no_crosswalk_match,,,False,False,False,,,,,,
6334.0,Damarea Crockett,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1833.0,Damien Williams,RB,,no_crosswalk_match,,,False,False,False,,,,,,
13949.0,Damon Bankston,RB,00-0041139,insufficient_history,,,False,False,False,,,,,,
1307.0,Dan Herron,RB,,no_crosswalk_match,,,False,False,False,,,,,,
3392.0,Daniel Lasco,RB,,no_crosswalk_match,,,False,False,False,,,,,,
806.0,Daniel Thomas,RB,,no_crosswalk_match,,,False,False,False,,,,,,
735.0,Danny Woodhead,RB,,no_crosswalk_match,,,False,False,False,,,,,,
11654.0,Dante Miller,RB,00-0039230,projected,1.7899435037498566,30.4,False,False,True,new teammate arrived (2025 vol=138 elsewhere); new teammate arrived (2025 vol=224 elsewhere); new teammate arrived (2025 vol=133 elsewhere),,,30.4,,
7038.0,Darius Anderson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
7316.0,Darius Bradwell,RB,,no_crosswalk_match,,,False,False,False,,,,,,
7614.0,Darius Clark,RB,,no_crosswalk_match,,,False,False,False,,,,,,
11283.0,Darius Hagans,RB,,no_crosswalk_match,,,False,False,False,,,,,,
3371.0,Darius Jackson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
4791.0,Darius Victor,RB,,no_crosswalk_match,,,False,False,False,,,,,,
6259.0,Darnell Holland,RB,,no_crosswalk_match,,,False,False,False,,,,,,
5549.0,Darrel Williams,RB,,no_crosswalk_match,,,False,False,False,,,,,,
5916.0,Darrell Henderson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
326.0,Darren McFadden,RB,,no_crosswalk_match,,,False,False,False,,,,,,
246.0,Darren Sproles,RB,,no_crosswalk_match,,,False,False,False,,,,,,
6448.0,Darrin Hall,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2193.0,Darrin Reaves,RB,,no_crosswalk_match,,,False,False,False,,,,,,
4835.0,Darrius Sims,RB,,no_crosswalk_match,,,False,False,False,,,,,,
7064.0,Darrynton Evans,RB,,no_crosswalk_match,,,False,False,False,,,,,,
6178.0,Darwin Thompson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1265.0,Daryl Richardson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
4917.0,Daryl Virgies,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2441.0,David Cobb,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1794.0,David Fluellen,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2391.0,David Johnson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
5115.0,David Williams,RB,,no_crosswalk_match,,,False,False,False,,,,,,
13339.0,Davon Booth,RB,00-0041277,insufficient_history,,,False,False,False,,,,,,
13438.0,DeaMonte Trayanum,RB,,no_crosswalk_match,,,False,False,False,,,,,,
13315.0,Dean Connors,RB,00-0041415,insufficient_history,,,False,False,False,,,,,,
8243.0,DeAndre Torrey,RB,,no_crosswalk_match,,,False,False,False,,,,,,
3300.0,DeAndre Washington,RB,,no_crosswalk_match,,,False,False,False,,,,,,
4239.0,De'Angelo Henderson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
306.0,DeAngelo Williams,RB,,no_crosswalk_match,,,False,False,False,,,,,,
4777.0,De'Chavon Hayes,RB,,no_crosswalk_match,,,False,False,False,,,,,,
7893.0,Dedrick Mills,RB,,no_crosswalk_match,,,False,False,False,,,,,,
13080.0,Deion Hankins,RB,,no_crosswalk_match,,,False,False,False,,,,,,
5464.0,De'Lance Turner,RB,,no_crosswalk_match,,,False,False,False,,,,,,
904.0,DeMarco Murray,RB,,no_crosswalk_match,,,False,False,False,,,,,,
4774.0,De'Mard Llorens,RB,,no_crosswalk_match,,,False,False,False,,,,,,
5143.0,Demario Richard,RB,,no_crosswalk_match,,,False,False,False,,,,,,
7609.0,Demetric Felton,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2293.0,Demitrius Bronson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
8721.0,De'Montre Tuggle,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1449.0,Denard Robinson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
7551.0,Deon Jackson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
6694.0,D'Ernest Johnson,RB,00-0035628,projected,1.992606807843984,33.9,True,False,False,,,,33.9,,
6753.0,Derrick Gore,RB,,no_crosswalk_match,,,False,False,False,,,,,,
4949.0,Derrius Guice,RB,,no_crosswalk_match,,,False,False,False,,,,,,
12121.0,Deshaun Fenwick,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2632.0,Desmond Martin,RB,,no_crosswalk_match,,,False,False,False,,,,,,
13327.0,Desmond Reid,RB,00-0041273,insufficient_history,,,False,False,False,,,,,,
5266.0,Detrez Newsome,RB,,no_crosswalk_match,,,False,False,False,,,,,,
9505.0,Deuce Vaughn,RB,,no_crosswalk_match,,,False,False,False,,,,,,
4244.0,Devante Mays,RB,,no_crosswalk_match,,,False,False,False,,,,,,
4398.0,De'Veon Smith,RB,,no_crosswalk_match,,,False,False,False,,,,,,
6068.0,Devine Ozigbo,RB,,no_crosswalk_match,,,False,False,False,,,,,,
4519.0,Devine Redding,RB,,no_crosswalk_match,,,False,False,False,,,,,,
3412.0,Devon Johnson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2168.0,Devonta Freeman,RB,,no_crosswalk_match,,,False,False,False,,,,,,
3209.0,Devontae Booker,RB,,no_crosswalk_match,,,False,False,False,,,,,,
6539.0,Devontae Jackson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
7236.0,Devwah Whaley,RB,,no_crosswalk_match,,,False,False,False,,,,,,
9512.0,DeWayne McBride,RB,,no_crosswalk_match,,,False,False,False,,,,,,
564.0,Dexter McCluster,RB,,no_crosswalk_match,,,False,False,False,,,,,,
6153.0,Dexter Williams,RB,,no_crosswalk_match,,,False,False,False,,,,,,
11580.0,Dillon Johnson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
788.0,Dion Lewis,RB,,no_crosswalk_match,,,False,False,False,,,,,,
3488.0,D.J. Foster,RB,,no_crosswalk_match,,,False,False,False,,,,,,
13725.0,Dominic Richardson,RB,00-0040937,insufficient_history,,,False,False,False,,,,,,
2820.0,Dominique Brown,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2165.0,Dominique Williams,RB,,no_crosswalk_match,,,False,False,False,,,,,,
3722.0,Don Jackson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
377.0,Donald Brown,RB,,no_crosswalk_match,,,False,False,False,,,,,,
4178.0,Donnel Pumphrey,RB,,no_crosswalk_match,,,False,False,False,,,,,,
13852.0,Dontae McMillan,RB,00-0040984,insufficient_history,,,False,False,False,,,,,,
6592.0,Dontae Strickland,RB,,no_crosswalk_match,,,False,False,False,,,,,,
5536.0,Dontrell Hilliard,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1195.0,Doug Martin,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2652.0,Dreamius Smith,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1914.0,Dri Archer,RB,,no_crosswalk_match,,,False,False,False,,,,,,
4909.0,Duce Staley,RB,,no_crosswalk_match,,,False,False,False,,,,,,
863.0,DuJuan Harris,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2382.0,Duke Johnson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
8184.0,D'Vonte Price,RB,,no_crosswalk_match,,,False,False,False,,,,,,
13284.0,Dylan Devezin,RB,,no_crosswalk_match,,,False,False,False,,,,,,
12283.0,Dylan McDuffie,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1527.0,Eddie Lacy,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1324.0,Edwin Baker,RB,,no_crosswalk_match,,,False,False,False,,,,,,
13778.0,EJ Smith,RB,00-0040964,insufficient_history,,,False,False,False,,,,,,
13423.0,Eli Heidenreich,RB,00-0041490,insufficient_history,,,False,False,False,,,,,,
12066.0,Elijah Collins,RB,,no_crosswalk_match,,,False,False,False,,,,,,
11114.0,Elijah Dotson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
5919.0,Elijah Holyfield,RB,,no_crosswalk_match,,,False,False,False,,,,,,
4265.0,Elijah Hood,RB,,no_crosswalk_match,,,False,False,False,,,,,,
4263.0,Elijah McGuire,RB,,no_crosswalk_match,,,False,False,False,,,,,,
13909.0,Elijah Tau-Tolliver,RB,00-0040991,insufficient_history,,,False,False,False,,,,,,
12818.0,Elijah Young,RB,,no_crosswalk_match,,,False,False,False,,,,,,
3803.0,Elijhaa Penny,RB,,no_crosswalk_match,,,False,False,False,,,,,,
11483.0,Ellis Merriweather,RB,,no_crosswalk_match,,,False,False,False,,,,,,
11998.0,Emani Bailey,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1316.0,Emil Igwenagu,RB,,no_crosswalk_match,,,False,False,False,,,,,,
6951.0,Eno Benjamin,RB,,no_crosswalk_match,,,False,False,False,,,,,,
5407.0,Ervin Philips,RB,,no_crosswalk_match,,,False,False,False,,,,,,
9220.0,Evan Hull,RB,00-0038397,projected,2.193582803552394,37.3,True,False,True,new teammate arrived (2025 vol=159 elsewhere),,,37.3,,
920.0,Evan Royster,RB,,no_crosswalk_match,,,False,False,False,,,,,,
3164.0,Ezekiel Elliott,RB,,no_crosswalk_match,,,False,False,False,,,,,,
291.0,Felix Jones,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2282.0,Fitzgerald Toussaint,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1709.0,Fozzy Whittaker,RB,,no_crosswalk_match,,,False,False,False,,,,,,
228.0,Fred Jackson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
7990.0,Garrett Groshek,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2026.0,George Atkinson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1681.0,George Winn,RB,,no_crosswalk_match,,,False,False,False,,,,,,
5791.0,Gerald Holmes,RB,,no_crosswalk_match,,,False,False,False,,,,,,
7539.0,Gerrid Doaks,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1386.0,Giovani Bernard,RB,,no_crosswalk_match,,,False,False,False,,,,,,
4914.0,Glen Coffee,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2297.0,Glenn Winston,RB,,no_crosswalk_match,,,False,False,False,,,,,,
5220.0,Godwin Igwebuike,RB,,no_crosswalk_match,,,False,False,False,,,,,,
8226.0,Greg Bell,RB,,no_crosswalk_match,,,False,False,False,,,,,,
133.0,Greg Jones,RB,,no_crosswalk_match,,,False,False,False,,,,,,
13603.0,Gregory Desrosiers,RB,00-0041376,insufficient_history,,,False,False,False,,,,,,
5248.0,Gus Edwards,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2785.0,Gus Johnson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
11270.0,Hassan Hall,RB,,no_crosswalk_match,,,False,False,False,,,,,,
8123.0,Hassan Haskins,RB,00-0037617,projected,2.1084972926874923,35.8,True,False,False,,,,35.8,,
13283.0,Hollywood Smothers,RB,,no_crosswalk_match,,,False,False,False,,,,,,
12036.0,Ian Wheeler,RB,,no_crosswalk_match,,,False,False,False,,,,,,
11431.0,Isaiah Bowser,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1901.0,Isaiah Crowell,RB,,no_crosswalk_match,,,False,False,False,,,,,,
13773.0,Isaiah Jacobs,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1206.0,Isaiah Pead,RB,,no_crosswalk_match,,,False,False,False,,,,,,
4630.0,I'Tavius Mathers,RB,,no_crosswalk_match,,,False,False,False,,,,,,
5004.0,Ito Smith,RB,,no_crosswalk_match,,,False,False,False,,,,,,
12356.0,Jabari Small,RB,00-0039652,insufficient_history,,,False,False,False,,,,,,
13047.0,Jacardia Wright,RB,00-0040067,projected,2.307468082256707,39.2,False,True,True,departed teammate (2025 vol=257); new teammate arrived (2025 vol=142 elsewhere),,,39.2,,
11900.0,Jacob Kibodi,RB,,no_crosswalk_match,,,False,False,False,,,,,,
6108.0,Jacques Patrick,RB,,no_crosswalk_match,,,False,False,False,,,,,,
949.0,Jacquizz Rodgers,RB,,no_crosswalk_match,,,False,False,False,,,,,,
13906.0,Jaden Nixon,RB,00-0040946,insufficient_history,,,False,False,False,,,,,,
12013.0,Jaden Shirden,RB,,no_crosswalk_match,,,False,False,False,,,,,,
4576.0,Jahad Thomas,RB,,no_crosswalk_match,,,False,False,False,,,,,,
592.0,Jahvid Best,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2581.0,Jahwan Edwards,RB,,no_crosswalk_match,,,False,False,False,,,,,,
7771.0,Jake Funk,RB,,no_crosswalk_match,,,False,False,False,,,,,,
12218.0,Jalen Jackson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
479.0,Jalen Parmele,RB,,no_crosswalk_match,,,False,False,False,,,,,,
3868.0,Jalen Richard,RB,,no_crosswalk_match,,,False,False,False,,,,,,
3859.0,Jalen Simmons,RB,,no_crosswalk_match,,,False,False,False,,,,,,
5961.0,Jalin Moore,RB,,no_crosswalk_match,,,False,False,False,,,,,,
323.0,Jamaal Charles,RB,,no_crosswalk_match,,,False,False,False,,,,,,
4149.0,Jamaal Williams,RB,,no_crosswalk_match,,,False,False,False,,,,,,
13946.0,Jamal Haynes,RB,00-0041244,insufficient_history,,,False,False,False,,,,,,
5785.0,James Butler,RB,,no_crosswalk_match,,,False,False,False,,,,,,
7336.0,James Gilbert,RB,,no_crosswalk_match,,,False,False,False,,,,,,
6955.0,James Robinson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
762.0,James Starks,RB,,no_crosswalk_match,,,False,False,False,,,,,,
4533.0,James Summers,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1848.0,James White,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2283.0,James Wilder,RB,,no_crosswalk_match,,,False,False,False,,,,,,
6169.0,James Williams,RB,,no_crosswalk_match,,,False,False,False,,,,,,
5809.0,Ja'Quan Gardner,RB,,no_crosswalk_match,,,False,False,False,,,,,,
7863.0,JaQuan Hardy,RB,,no_crosswalk_match,,,False,False,False,,,,,,
7537.0,Jaret Patterson,RB,00-0036755,projected,3.9266534636116175,66.8,False,False,False,,,,66.8,,
2786.0,Jarryd Hayne,RB,,no_crosswalk_match,,,False,False,False,,,,,,
12150.0,Jarveon Howard,RB,,no_crosswalk_match,,,False,False,False,,,,,,
4372.0,Jarveon Williams,RB,,no_crosswalk_match,,,False,False,False,,,,,,
5278.0,Jarvion Franklin,RB,,no_crosswalk_match,,,False,False,False,,,,,,
11590.0,Jase McClellan,RB,,no_crosswalk_match,,,False,False,False,,,,,,
8194.0,Jashaun Corbin,RB,,no_crosswalk_match,,,False,False,False,,,,,,
7107.0,Jason Huntley,RB,,no_crosswalk_match,,,False,False,False,,,,,,
215.0,Jason Snelling,RB,,no_crosswalk_match,,,False,False,False,,,,,,
7563.0,Javian Hawkins,RB,,no_crosswalk_match,,,False,False,False,,,,,,
6966.0,Javon Leake,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2430.0,Javorius Allen,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2767.0,Jawon Chisholm,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2452.0,Jay Ajayi,RB,,no_crosswalk_match,,,False,False,False,,,,,,
5107.0,Jaylen Samuels,RB,,no_crosswalk_match,,,False,False,False,,,,,,
3664.0,J.D. McKissic,RB,,no_crosswalk_match,,,False,False,False,,,,,,
5284.0,Jeff Wilson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
6246.0,Jeremy Cox,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1892.0,Jeremy Hill,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2411.0,Jeremy Langford,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1293.0,Jeremy Stewart,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2161.0,Jerick McKinnon,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2177.0,Jerome Smith,RB,,no_crosswalk_match,,,False,False,False,,,,,,
8120.0,Jerrion Ealy,RB,,no_crosswalk_match,,,False,False,False,,,,,,
3463.0,Jhurell Pressley,RB,,no_crosswalk_match,,,False,False,False,,,,,,
6973.0,J.J. Taylor,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1236.0,Joe Banyard,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2942.0,Joe Don Duncan,RB,,no_crosswalk_match,,,False,False,False,,,,,,
523.0,Joe McKnight,RB,,no_crosswalk_match,,,False,False,False,,,,,,
4042.0,Joe Williams,RB,,no_crosswalk_match,,,False,False,False,,,,,,
4548.0,Joel Bouagnon,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2530.0,Joey Iosefa,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2562.0,John Crockett,RB,,no_crosswalk_match,,,False,False,False,,,,,,
5550.0,John David Moore,RB,,no_crosswalk_match,,,False,False,False,,,,,,
5076.0,John Kelly,RB,,no_crosswalk_match,,,False,False,False,,,,,,
8568.0,John Lovett,RB,,no_crosswalk_match,,,False,False,False,,,,,,
4504.0,John Robinson-Woodgett,RB,,no_crosswalk_match,,,False,False,False,,,,,,
736.0,Joique Bell,RB,,no_crosswalk_match,,,False,False,False,,,,,,
6446.0,Jon Hilliman,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1698.0,Jonas Gray,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1275.0,Jonathan Grimes,RB,,no_crosswalk_match,,,False,False,False,,,,,,
218.0,Jonathan Stewart,RB,,no_crosswalk_match,,,False,False,False,,,,,,
3312.0,Jonathan Williams,RB,,no_crosswalk_match,,,False,False,False,,,,,,
5168.0,Jordan Chunn,RB,,no_crosswalk_match,,,False,False,False,,,,,,
6318.0,Jordan Ellis,RB,,no_crosswalk_match,,,False,False,False,,,,,,
3306.0,Jordan Howard,RB,,no_crosswalk_match,,,False,False,False,,,,,,
4537.0,Jordan Johnson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
14018.0,Jordan Nubin,RB,,no_crosswalk_match,,,False,False,False,,,,,,
6167.0,Jordan Scarlett,RB,,no_crosswalk_match,,,False,False,False,,,,,,
11975.0,Jordan Terrell,RB,,no_crosswalk_match,,,False,False,False,,,,,,
895.0,Jordan Todman,RB,,no_crosswalk_match,,,False,False,False,,,,,,
13010.0,Jordan Waters,RB,00-0040601,insufficient_history,,,False,False,False,,,,,,
5100.0,Jordan Wilkins,RB,,no_crosswalk_match,,,False,False,False,,,,,,
13930.0,Jordon Vaughn,RB,,no_crosswalk_match,,,False,False,False,,,,,,
1487.0,Joseph Randle,RB,,no_crosswalk_match,,,False,False,False,,,,,,
5136.0,Josh Adams,RB,,no_crosswalk_match,,,False,False,False,,,,,,
6710.0,Josh Caldwell,RB,,no_crosswalk_match,,,False,False,False,,,,,,
3453.0,Josh Ferguson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2303.0,Josh Harris,RB,,no_crosswalk_match,,,False,False,False,,,,,,
13768.0,Josh Pitsenburger,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2506.0,Josh Robinson,RB,,no_crosswalk_match,,,False,False,False,,,,,,
4797.0,Josh Rounds,RB,,no_crosswalk_match,,,False,False,False,,,,,,
7045.0,Joshua Kelley,RB,,no_crosswalk_match,,,False,False,False,,,,,,
13923.0,Joshua Pitsenberger,RB,,no_crosswalk_match,,,False,False,False,,,,,,
2865.0,Julian Howsare,RB,,no_crosswalk_match,,,False,False,False,,,,,,
14001.0,Julius Davis,RB,,no_crosswalk_match,,,False,False,False,,,,,,
5398.0,Justin Crawford,RB,,no_crosswalk_match,,,False,False,False,,,,,,
4635.0,Justin Davis,RB,,no_crosswalk_match,,,False,False,False,,,,,,
458.0,Justin Forsett,RB,,no_crosswalk_match,,,False,False,False,,,,,,
